customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C02813,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.47,3794.77,No
C02814,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.09,1170.39,No
C02815,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.39,2631.31,No
C02816,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),104.37,1673.72,No
C02817,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.41,3120.82,No
C02818,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,104.69,2194.22,No
C02819,Male,1,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.27,4048.88,Yes
C02820,Female,1,Yes,Yes,26,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.63,1555.47,Yes
C02821,Female,1,Yes,No,56,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.73,3232.04,No
C02822,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.59,2301.59,No
C02823,Male,0,Yes,No,57,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.99,4522.71,No
C02824,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.53,3149.25,No
C02825,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.84,1623.17,No
C02826,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,109.22,5795.27,No
C02827,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6854.29,Yes
C02828,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.54,4431.69,Yes
C02829,Female,0,Yes,No,64,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,74.34,4755.24,No
C02830,Male,1,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.05,6992.1,No
C02831,Female,0,No,Yes,58,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),91.53,5308.29,No
C02832,Female,0,No,Yes,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,71.97,1218.81,No
C02833,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,31.46,1322.94,No
C02834,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,75.84,3424.09,No
C02835,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.32,428.87,Yes
C02836,Female,1,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,516.77,Yes
C02837,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.9,3472.44,No
C02838,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.52,2224.18,No
C02839,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,105.1,1364.64,Yes
C02840,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,109.21,2838.68,No
C02841,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.52,3661.79,No
C02842,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,98.89,2158.98,No
C02843,Female,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.11,199.59,No
C02844,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,110.35,7612.71,No
C02845,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),106.7,7680.04,No
C02846,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.22,1596.77,No
C02847,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.34,4135.52,No
C02848,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.74,2805.07,Yes
C02849,Male,1,No,No,9,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,53.84,486.59,No
C02850,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.88,643.89,No
C02851,Male,1,No,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.11,6110.68,No
C02852,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.44,3786.48,No
C02853,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,93.95,3943.62,No
C02854,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),107.11,2361.61,No
C02855,Female,0,Yes,No,26,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.36,1533.03,Yes
C02856,Male,1,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,106.57,4899.62,No
C02857,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.34,5681.81,No
C02858,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,110.94,3328.46,Yes
C02859,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),87.66,2107.05,No
C02860,Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.69,1273.09,Yes
C02861,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.65,2069.61,No
C02862,Female,0,Yes,No,44,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,79.13,3490.69,No
C02863,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.8,3701.74,Yes
C02864,Female,1,No,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.61,2654.41,No
C02865,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),68.84,956.65,Yes
C02866,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.59,1872.48,No
C02867,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),99.79,5272.02,No
C02868,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.16,6057.65,No
C02869,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.07,4648.01,No
C02870,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,94.7,5956.65,No
C02871,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,104.47,535.53,Yes
C02872,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.14,7099.75,No
C02873,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,95.41,4006.44,No
C02874,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,77.86,2810.79,No
C02875,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.91,2931.46,No
C02876,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.78,7178.01,No
C02877,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,74.8,1564.41,No
C02878,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,102.75,3908.03,No
C02879,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.02,1331.26,No
C02880,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.79,959.17,No
C02881,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.42,668.39,Yes
C02882,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.89,640.47,No
C02883,Female,0,Yes,Yes,17,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,80.0,1371.64,No
C02884,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.25,1225.78,Yes
C02885,Male,1,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,83.57,5272.45,Yes
C02886,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),116.9,1637.06,No
C02887,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.28,765.87,No
C02888,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.23,3050.57,No
C02889,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),88.08,1943.46,Yes
C02890,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,99.61,1894.41,Yes
C02891,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,99.18,1888.19,Yes
C02892,Female,1,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.74,3078.17,Yes
C02893,Male,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,75.89,2184.74,No
C02894,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,117.97,2129.63,No
C02895,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),71.89,1654.73,Yes
C02896,Female,0,No,Yes,54,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.56,3654.8,No
C02897,Female,1,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.91,732.21,No
C02898,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,106.44,7656.52,Yes
C02899,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.33,1078.46,No
C02900,Male,0,No,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.17,3889.24,No
C02901,Female,0,Yes,Yes,55,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.79,4839.06,No
C02902,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.0,1452.11,No
C02903,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.26,3175.95,No
C02904,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.62,1378.08,No
C02905,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,79.39,389.3,Yes
C02906,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,120.0,947.05,Yes
C02907,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.57,1717.11,Yes
C02908,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.53,427.27,Yes
C02909,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.5,151.04,Yes
C02910,Male,0,No,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.89,2186.77,No
C02911,Male,0,Yes,No,2,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.77,119.27,No
C02912,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.44,1261.5,Yes
C02913,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.28,1967.56,No
C02914,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,109.52,2971.08,No
C02915,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.74,1222.39,No
C02916,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),112.07,5158.2,No
C02917,Female,1,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),97.74,5845.48,No
C02918,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.85,6201.09,No
C02919,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),94.38,6796.18,No
C02920,Male,1,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.56,307.46,No
C02921,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,104.21,1660.93,Yes
C02922,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,61.51,664.75,No
C02923,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.37,6869.24,No
C02924,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),103.13,3285.01,No
C02925,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),87.22,2451.96,No
C02926,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,110.05,2296.93,No
C02927,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,81.57,1611.57,No
C02928,Male,0,No,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,77.86,1561.36,No
C02929,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),73.57,1541.48,Yes
C02930,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.4,1348.81,No
C02931,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.6,4644.06,No
C02932,Female,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.87,3957.4,No
C02933,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,113.77,8193.78,No
C02934,Male,0,Yes,No,5,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.73,304.7,Yes
C02935,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,96.98,1745.43,No
C02936,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.63,308.38,Yes
C02937,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),94.89,6820.55,No
C02938,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.85,2396.36,No
C02939,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),45.66,2418.1,No
C02940,Male,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.24,2118.86,Yes
C02941,Female,0,Yes,No,28,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,82.58,2308.88,No
C02942,Female,0,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.42,1412.16,No
C02943,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.32,3399.88,Yes
C02944,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.56,1540.51,No
C02945,Female,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,116.92,5853.18,No
C02946,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),72.77,3331.6,No
C02947,Female,1,No,No,31,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),78.3,2448.97,No
C02948,Male,1,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.33,988.65,No
C02949,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.05,733.89,Yes
C02950,Female,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,112.57,7317.99,Yes
C02951,Male,1,No,No,33,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,74.99,2464.83,No
C02952,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.43,1474.2,No
C02953,Female,0,Yes,Yes,57,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.97,3649.02,No
C02954,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,90.7,2721.89,No
C02955,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.44,214.81,No
C02956,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,72.5,1153.71,No
C02957,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,119.65,3589.74,No
C02958,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.54,494.2,Yes
C02959,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,112.0,4265.18,Yes
C02960,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),108.46,4663.64,No
C02961,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,89.57,5445.06,No
C02962,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.7,3523.01,No
C02963,Female,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.73,584.09,Yes
C02964,Male,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.15,207.98,Yes
